x,y,tau,temperature,is_post_switch
0.25,0.3125,5,0.01882257707687405,0
0.3125,0.3125,5,0.01633325892799974,0
0.375,0.3125,5,0.01408582524004175,0
0.4375,0.3125,5,0.01257676539257035,0
0.5,0.3125,5,0.01204958179431093,0
0.5625,0.3125,5,0.01257676539257037,0
0.625,0.3125,5,0.01408582524004193,0
0.6875,0.3125,5,0.01633325892799996,0
0.75,0.3125,5,0.01882257707687432,0
0.8125,0.3125,5,0.02065482030391672,0
0.875,0.3125,5,0.02029301413980128,0
0.9375,0.3125,5,0.01521732414122643,0
1,0.3125,5,0.001447605800584768,0
0,0.375,5,0.001579206327910656,0
0.0625,0.375,5,0.01479982320620781,0
0.125,0.375,5,0.01936130739359137,0
0.1875,0.375,5,0.01923495858555832,0
0.25,0.375,5,0.01695574643721881,0
0.3125,0.375,5,0.01408582524004156,0
0.375,0.375,5,0.01154846618367794,0
0.4375,0.375,5,0.009858332886459382,0
0.5,0.375,5,0.009269630906348291,0
0.5625,0.375,5,0.009858332886459514,0
0.625,0.375,5,0.01154846618367827,0
0.6875,0.375,5,0.01408582524004193,0
0.75,0.375,5,0.01695574643721915,0
0.8125,0.375,5,0.01923495858555862,0
0.875,0.375,5,0.0193613073935915,0
0.9375,0.375,5,0.01479982320620787,0
1,0.375,5,0.001579206327910656,0
0,0.4375,5,0.001658166644306189,0
0.0625,0.4375,5,0.01449654690118637,0
0.125,0.4375,5,0.0187058124647258,0
0.1875,0.4375,5,0.01825522472881923,0
0.25,0.4375,5,0.01568745086708809,0
0.3125,0.4375,5,0.01257676539257025,0
0.375,0.4375,5,0.009858332886459348,0
0.4375,0.4375,5,0.00805591808752552,0
0.5,0.4375,5,0.007429190175531251,0
0.5625,0.4375,5,0.008055918087525593,0
0.625,0.4375,5,0.00985833288645961,0
0.6875,0.4375,5,0.0125767653925704,0
0.75,0.4375,5,0.01568745086708824,0
0.8125,0.4375,5,0.01825522472881938,0
0.875,0.4375,5,0.01870581246472587,0
0.9375,0.4375,5,0.01449654690118641,0
1,0.4375,5,0.001658166644306189,0
0,0.5,5,0.001684486749771367,0
0.0625,0.5,5,0.01438776246805899,0
0.125,0.5,5,0.01847312644252461,0
0.1875,0.5,5,0.01790967089900559,0
0.25,0.5,5,0.01524251200644701,0
0.3125,0.5,5,0.01204958179431096,0
0.375,0.5,5,0.009269630906348358,0
0.4375,0.5,5,0.007429190175531387,0
0.5,0.5,5,0.006789602646390449,0
0.5625,0.5,5,0.00742919017553131,0
0.625,0.5,5,0.009269630906348447,0
0.6875,0.5,5,0.01204958179431108,0
0.75,0.5,5,0.01524251200644706,0
0.8125,0.5,5,0.01790967089900566,0
0.875,0.5,5,0.01847312644252466,0
0.9375,0.5,5,0.01438776246805901,0
1,0.5,5,0.001684486749771367,0
0,0.5625,5,0.001658166644306189,0
0.0625,0.5625,5,0.01449654690118637,0
0.125,0.5625,5,0.01870581246472581,0
0.1875,0.5625,5,0.01825522472881931,0
0.25,0.5625,5,0.01568745086708822,0
0.3125,0.5625,5,0.01257676539257042,0
0.375,0.5625,5,0.009858332886459532,0
0.4375,0.5625,5,0.008055918087525548,0
0.5,0.5625,5,0.007429190175531153,0
0.5625,0.5625,5,0.00805591808752548,0
0.625,0.5625,5,0.009858332886459644,0
0.6875,0.5625,5,0.0125767653925705,0
0.75,0.5625,5,0.01568745086708831,0
0.8125,0.5625,5,0.01825522472881934,0
0.875,0.5625,5,0.01870581246472583,0
0.9375,0.5625,5,0.01449654690118639,0
1,0.5625,5,0.001658166644306189,0
0,0.625,5,0.001579206327910656,0
0.0625,0.625,5,0.01479982320620785,0
0.125,0.625,5,0.0193613073935914,0
0.1875,0.625,5,0.01923495858555834,0
0.25,0.625,5,0.01695574643721908,0
0.3125,0.625,5,0.01408582524004199,0
0.375,0.625,5,0.01154846618367821,0
0.4375,0.625,5,0.009858332886459488,0
0.5,0.625,5,0.009269630906348237,0
0.5625,0.625,5,0.009858332886459436,0
0.625,0.625,5,0.01154846618367825,0
0.6875,0.625,5,0.01408582524004191,0
0.75,0.625,5,0.0169557464372191,0
0.8125,0.625,5,0.01923495858555848,0
0.875,0.625,5,0.01936130739359149,0
0.9375,0.625,5,0.01479982320620788,0
1,0.625,5,0.001579206327910656,0
0,0.6875,5,0.001447605800584768,0
0.0625,0.6875,5,0.01521732414122638,0
0.125,0.6875,5,0.02029301413980109,0
0.1875,0.6875,5,0.02065482030391658,0
0.25,0.6875,5,0.01882257707687404,0
0.3125,0.6875,5,0.01633325892799991,0
0.375,0.6875,5,0.01408582524004199,0
0.4375,0.6875,5,0.0125767653925704,0
0.5,0.6875,5,0.01204958179431091,0
0.5625,0.6875,5,0.01257676539257039,0
0.625,0.6875,5,0.01408582524004192,0
0.6875,0.6875,5,0.01633325892799987,0
0.75,0.6875,5,0.01882257707687413,0
0.8125,0.6875,5,0.02065482030391664,0
0.875,0.6875,5,0.02029301413980121,0
0.9375,0.6875,5,0.01521732414122646,0
1,0.6875,5,0.001447605800584768,0
0,0.75,5,0.001263365062328525,0
0.0625,0.75,5,0.01557340737584579,0
0.125,0.75,5,0.0211869483908236,0
0.1875,0.75,5,0.02210787966976948,0
0.25,0.75,5,0.02082426436921551,0
0.3125,0.75,5,0.01882257707687424,0
0.375,0.75,5,0.01695574643721912,0
0.4375,0.75,5,0.01568745086708824,0
0.5,0.75,5,0.01524251200644709,0
0.5625,0.75,5,0.01568745086708823,0
0.625,0.75,5,0.01695574643721906,0
0.6875,0.75,5,0.01882257707687408,0
0.75,0.75,5,0.02082426436921541,0
0.8125,0.75,5,0.0221078796697695,0
0.875,0.75,5,0.02118694839082364,0
0.9375,0.75,5,0.01557340737584581,0
1,0.75,5,0.001263365062328525,0
0,0.8125,5,0.001026484113141927,0
0.0625,0.8125,5,0.01551209380232256,0
0.125,0.8125,5,0.02143077305933138,0
0.1875,0.8125,5,0.02282699801305026,0
0.25,0.8125,5,0.02210787966976944,0
0.3125,0.8125,5,0.02065482030391666,0
0.375,0.8125,5,0.01923495858555855,0
0.4375,0.8125,5,0.01825522472881936,0
0.5,0.8125,5,0.01790967089900566,0
0.5625,0.8125,5,0.01825522472881939,0
0.625,0.8125,5,0.01923495858555857,0
0.6875,0.8125,5,0.02065482030391656,0
0.75,0.8125,5,0.02210787966976935,0
0.8125,0.8125,5,0.0228269980130502,0
0.875,0.8125,5,0.02143077305933139,0
0.9375,0.8125,5,0.01551209380232257,0
1,0.8125,5,0.001026484113141927,0
0,0.875,5,0.0007369629530249729,0
0.0625,0.875,5,0.01431162257603482,0
0.125,0.875,5,0.01986427789250404,0
0.1875,0.875,5,0.02143077305933139,0
0.25,0.875,5,0.02118694839082361,0
0.3125,0.875,5,0.02029301413980125,0
0.375,0.875,5,0.01936130739359151,0
0.4375,0.875,5,0.01870581246472588,0
0.5,0.875,5,0.01847312644252466,0
0.5625,0.875,5,0.0187058124647259,0
0.625,0.875,5,0.0193613073935916,0
0.6875,0.875,5,0.02029301413980125,0
0.75,0.875,5,0.02118694839082359,0
0.8125,0.875,5,0.0214307730593314,0
0.875,0.875,5,0.01986427789250404,0
0.9375,0.875,5,0.01431162257603483,0
1,0.875,5,0.0007369629530249729,0
0,0.9375,5,0.0003948015819776641,0
0.0625,0.9375,5,0.01044470487235838,0
0.125,0.9375,5,0.01431162257603481,0
0.1875,0.9375,5,0.01551209380232254,0
0.25,0.9375,5,0.01557340737584578,0
0.3125,0.9375,5,0.01521732414122638,0
0.375,0.9375,5,0.01479982320620783,0
0.4375,0.9375,5,0.01449654690118642,0
0.5,0.9375,5,0.01438776246805901,0
0.5625,0.9375,5,0.01449654690118636,0
0.625,0.9375,5,0.01479982320620783,0
0.6875,0.9375,5,0.01521732414122637,0
0.75,0.9375,5,0.01557340737584576,0
0.8125,0.9375,5,0.01551209380232252,0
0.875,0.9375,5,0.01431162257603484,0
0.9375,0.9375,5,0.01044470487235838,0
1,0.9375,5,0.0003948015819776641,0
0,1,5,0,0
0.0625,1,5,0.0003948015819776641,0
0.125,1,5,0.0007369629530249729,0
0.1875,1,5,0.001026484113141927,0
0.25,1,5,0.001263365062328525,0
0.3125,1,5,0.001447605800584768,0
0.375,1,5,0.001579206327910656,0
0.4375,1,5,0.001658166644306189,0
0.5,1,5,0.001684486749771367,0
0.5625,1,5,0.001658166644306189,0
0.625,1,5,0.001579206327910656,0
0.6875,1,5,0.001447605800584768,0
0.75,1,5,0.001263365062328525,0
0.8125,1,5,0.001026484113141927,0
0.875,1,5,0.0007369629530249729,0
0.9375,1,5,0.0003948015819776641,0
1,1,5,0,0
0,0,7.5,0,0
0.0625,0,7.5,3.240728731334963e-05,0
0.125,0,7.5,6.04936029849193e-05,0
0.1875,0,7.5,8.425894701470903e-05,0
0.25,0,7.5,0.0001037033194027188,0
0.3125,0,7.5,0.0001188267201489486,0
0.375,0,7.5,0.0001296291492533985,0
0.4375,0,7.5,0.0001361106067160684,0
0.5,0,7.5,0.0001382710925369584,0
0.5625,0,7.5,0.0001361106067160684,0
0.625,0,7.5,0.0001296291492533985,0
0.6875,0,7.5,0.0001188267201489486,0
0.75,0,7.5,0.0001037033194027188,0
0.8125,0,7.5,8.425894701470903e-05,0
0.875,0,7.5,6.04936029849193e-05,0
0.9375,0,7.5,3.240728731334963e-05,0
1,0,7.5,0,0
0,0.0625,7.5,3.240728731334963e-05,0
0.0625,0.0625,7.5,0.008161732779739242,0
0.125,0.0625,7.5,0.01055335851815703,0
0.1875,0.0625,7.5,0.01075883670024158,0
0.25,0.0625,7.5,0.01021246183868606,0
0.3125,0.0625,7.5,0.009520594169845143,0
0.375,0.0625,7.5,0.008938027359023996,0
0.4375,0.0625,7.5,0.008565694821408874,0
0.5,0.0625,7.5,0.00843887629230082,0
0.5625,0.0625,7.5,0.008565694821408886,0
0.625,0.0625,7.5,0.00893802735902406,0
0.6875,0.0625,7.5,0.009520594169845083,0
0.75,0.0625,7.5,0.01021246183868603,0
0.8125,0.0625,7.5,0.01075883670024157,0
0.875,0.0625,7.5,0.01055335851815705,0
0.9375,0.0625,7.5,0.008161732779739257,0
1,0.0625,7.5,3.240728731334963e-05,0
0,0.125,7.5,6.04936029849193e-05,0
0.0625,0.125,7.5,0.01055335851815704,0
0.125,0.125,7.5,0.01372837901666362,0
0.1875,0.125,7.5,0.01371706717084529,0
0.25,0.125,7.5,0.01255240662030569,0
0.3125,0.125,7.5,0.01119385416068335,0
0.375,0.125,7.5,0.01006972164530503,0
0.4375,0.125,7.5,0.009355144217486493,0
0.5,0.125,7.5,0.009112176337267287,0
0.5625,0.125,7.5,0.00935514421748649,0
0.625,0.125,7.5,0.01006972164530497,0
0.6875,0.125,7.5,0.01119385416068317,0
0.75,0.125,7.5,0.01255240662030563,0
0.8125,0.125,7.5,0.01371706717084529,0
0.875,0.125,7.5,0.01372837901666366,0
0.9375,0.125,7.5,0.01055335851815706,0
1,0.125,7.5,6.04936029849193e-05,0
0,0.1875,7.5,8.425894701470903e-05,0
0.0625,0.1875,7.5,0.01075883670024156,0
0.125,0.1875,7.5,0.01371706717084531,0
0.1875,0.1875,7.5,0.01315421154270374,0
0.25,0.1875,7.5,0.01131545509441158,0
0.3125,0.1875,7.5,0.009327875655706364,0
0.375,0.1875,7.5,0.007715437834090989,0
0.4375,0.1875,7.5,0.006697370770540072,0
0.5,0.1875,7.5,0.006351996694536329,0
0.5625,0.1875,7.5,0.006697370770540103,0
0.625,0.1875,7.5,0.007715437834090929,0
0.6875,0.1875,7.5,0.009327875655706253,0
0.75,0.1875,7.5,0.01131545509441154,0
0.8125,0.1875,7.5,0.01315421154270372,0
0.875,0.1875,7.5,0.01371706717084532,0
0.9375,0.1875,7.5,0.01075883670024156,0
1,0.1875,7.5,8.425894701470903e-05,0
0,0.25,7.5,0.0001037033194027188,0
0.0625,0.25,7.5,0.01021246183868603,0
0.125,0.25,7.5,0.01255240662030561,0
0.1875,0.25,7.5,0.01131545509441141,0
0.25,0.25,7.5,0.008822118137394136,0
0.3125,0.25,7.5,0.006273355916002221,0
0.375,0.25,7.5,0.004240124168058419,0
0.4375,0.25,7.5,0.002964294357020202,0
0.5,0.25,7.5,0.002532406776435645,0
0.5625,0.25,7.5,0.002964294357020163,0
0.625,0.25,7.5,0.004240124168058483,0
0.6875,0.25,7.5,0.00627335591600214,0
0.75,0.25,7.5,0.008822118137394223,0
0.8125,0.25,7.5,0.01131545509441145,0
0.875,0.25,7.5,0.01255240662030562,0
0.9375,0.25,7.5,0.01021246183868602,0
1,0.25,7.5,0.0001037033194027188,0
0,0.3125,7.5,0.0001188267201489486,0
0.0625,0.3125,7.5,0.00952059416984522,0
0.125,0.3125,7.5,0.01119385416068339,0
0.1875,0.3125,7.5,0.009327875655706214,0
0.25,0.3125,7.5,0.00627335591600213,0
0.3125,0.3125,7.5,0.00326398087066879,0
0.375,0.3125,7.5,0.0008926226178037038,0
0.4375,0.3125,7.5,-0.000588314427223623,0
0.5,0.3125,7.5,-0.001088783283185471,0
0.5625,0.3125,7.5,-0.0005883144272236407,0
0.625,0.3125,7.5,0.0008926226178038334,0
0.6875,0.3125,7.5,0.003263980870668938,0
0.75,0.3125,7.5,0.006273355916002346,0
0.8125,0.3125,7.5,0.009327875655706384,0
0.875,0.3125,7.5,0.01119385416068343,0
0.9375,0.3125,7.5,0.009520594169845216,0
1,0.3125,7.5,0.0001188267201489486,0
0,0.375,7.5,0.0001296291492533985,0
0.0625,0.375,7.5,0.008938027359024128,0
0.125,0.375,7.5,0.01006972164530509,0
0.1875,0.375,7.5,0.007715437834090923,0
0.25,0.375,7.5,0.004240124168058236,0
0.3125,0.375,7.5,0.0008926226178035223,0
0.375,0.375,7.5,-0.001724099005242768,0
0.4375,0.375,7.5,-0.003353034314652831,0
0.5,0.375,7.5,-0.003902878155473174,0
0.5625,0.375,7.5,-0.003353034314652733,0
0.625,0.375,7.5,-0.001724099005242492,0
0.6875,0.375,7.5,0.0008926226178038153,0
0.75,0.375,7.5,0.004240124168058503,0
0.8125,0.375,7.5,0.007715437834091185,0
0.875,0.375,7.5,0.01006972164530519,0
0.9375,0.375,7.5,0.00893802735902418,0
1,0.375,7.5,0.0001296291492533985,0
0,0.4375,7.5,0.0001361106067160684,0
0.0625,0.4375,7.5,0.008565694821408953,0
0.125,0.4375,7.5,0.009355144217486542,0
0.1875,0.4375,7.5,0.006697370770540036,0
0.25,0.4375,7.5,0.002964294357020076,0
0.3125,0.4375,7.5,-0.0005883144272237099,0
0.375,0.4375,7.5,-0.003353034314652858,0
0.4375,0.4375,7.5,-0.005070984605529991,0
0.5,0.4375,7.5,-0.005650491520604842,0
0.5625,0.4375,7.5,-0.005070984605529946,0
0.625,0.4375,7.5,-0.003353034314652652,0
0.6875,0.4375,7.5,-0.0005883144272236238,0
0.75,0.4375,7.5,0.002964294357020157,0
0.8125,0.4375,7.5,0.006697370770540128,0
0.875,0.4375,7.5,0.009355144217486582,0
0.9375,0.4375,7.5,0.008565694821408981,0
1,0.4375,7.5,0.0001361106067160684,0
0,0.5,7.5,0.0001382710925369584,0
0.0625,0.5,7.5,0.008438876292300867,0
0.125,0.5,7.5,0.009112176337267366,0
0.1875,0.5,7.5,0.006351996694536308,0
0.25,0.5,7.5,0.002532406776435642,0
0.3125,0.5,7.5,-0.001088783283185428,0
0.375,0.5,7.5,-0.003902878155473099,0
0.4375,0.5,7.5,-0.005650491520604707,0
0.5,0.5,7.5,-0.006239878739164029,0
0.5625,0.5,7.5,-0.005650491520604796,0
0.625,0.5,7.5,-0.003902878155473049,0
0.6875,0.5,7.5,-0.001088783283185347,0
0.75,0.5,7.5,0.002532406776435661,0
0.8125,0.5,7.5,0.006351996694536345,0
0.875,0.5,7.5,0.009112176337267394,0
0.9375,0.5,7.5,0.008438876292300876,0
1,0.5,7.5,0.0001382710925369584,0
0,0.5625,7.5,0.0001361106067160684,0
0.0625,0.5625,7.5,0.00856569482140894,0
0.125,0.5625,7.5,0.009355144217486528,0
0.1875,0.5625,7.5,0.006697370770540084,0
0.25,0.5625,7.5,0.002964294357020175,0
0.3125,0.5625,7.5,-0.0005883144272235717,0
0.375,0.5625,7.5,-0.003353034314652698,0
0.4375,0.5625,7.5,-0.005070984605529974,0
0.5,0.5625,7.5,-0.005650491520604937,0
0.5625,0.5625,7.5,-0.005070984605530053,0
0.625,0.5625,7.5,-0.003353034314652611,0
0.6875,0.5625,7.5,-0.0005883144272235192,0
0.75,0.5625,7.5,0.002964294357020237,0
0.8125,0.5625,7.5,0.006697370770540085,0
0.875,0.5625,7.5,0.009355144217486535,0
0.9375,0.5625,7.5,0.008565694821408953,0
1,0.5625,7.5,0.0001361106067160684,0
0,0.625,7.5,0.0001296291492533985,0
0.0625,0.625,7.5,0.008938027359024162,0
0.125,0.625,7.5,0.01006972164530509,0
0.1875,0.625,7.5,0.0077154378340909,0
0.25,0.625,7.5,0.004240124168058457,0
0.3125,0.625,7.5,0.0008926226178039076,0
0.375,0.625,7.5,-0.001724099005242528,0
0.4375,0.625,7.5,-0.003353034314652746,0
0.5,0.625,7.5,-0.00390287815547323,0
0.5625,0.625,7.5,-0.003353034314652804,0
0.625,0.625,7.5,-0.001724099005242502,0
0.6875,0.625,7.5,0.0008926226178038129,0
0.75,0.625,7.5,0.004240124168058471,0
0.8125,0.625,7.5,0.007715437834091037,0
0.875,0.625,7.5,0.01006972164530518,0
0.9375,0.625,7.5,0.008938027359024195,0
1,0.625,7.5,0.0001296291492533985,0
0,0.6875,7.5,0.0001188267201489486,0
0.0625,0.6875,7.5,0.009520594169845176,0
0.125,0.6875,7.5,0.01119385416068323,0
0.1875,0.6875,7.5,0.009327875655706258,0
0.25,0.6875,7.5,0.006273355916002071,0
0.3125,0.6875,7.5,0.003263980870668908,0
0.375,0.6875,7.5,0.0008926226178039026,0
0.4375,0.6875,7.5,-0.0005883144272236002,0
0.5,0.6875,7.5,-0.001088783283185499,0
0.5625,0.6875,7.5,-0.0005883144272236133,0
0.625,0.6875,7.5,0.0008926226178038285,0
0.6875,0.6875,7.5,0.003263980870668869,0
0.75,0.6875,7.5,0.006273355916002162,0
0.8125,0.6875,7.5,0.009327875655706336,0
0.875,0.6875,7.5,0.01119385416068337,0
0.9375,0.6875,7.5,0.009520594169845261,0
1,0.6875,7.5,0.0001188267201489486,0
0,0.75,7.5,0.0001037033194027188,0
0.0625,0.75,7.5,0.01021246183868605,0
0.125,0.75,7.5,0.01255240662030562,0
0.1875,0.75,7.5,0.01131545509441153,0
0.25,0.75,7.5,0.008822118137394192,0
0.3125,0.75,7.5,0.00627335591600227,0
0.375,0.75,7.5,0.004240124168058489,0
0.4375,0.75,7.5,0.002964294357020176,0
0.5,0.75,7.5,0.002532406776435701,0
0.5625,0.75,7.5,0.002964294357020164,0
0.625,0.75,7.5,0.004240124168058438,0
0.6875,0.75,7.5,0.006273355916002117,0
0.75,0.75,7.5,0.008822118137394084,0
0.8125,0.75,7.5,0.01131545509441157,0
0.875,0.75,7.5,0.01255240662030569,0
0.9375,0.75,7.5,0.01021246183868608,0
1,0.75,7.5,0.0001037033194027188,0
0,0.8125,7.5,8.425894701470903e-05,0
0.0625,0.8125,7.5,0.0107588367002416,0
0.125,0.8125,7.5,0.0137170671708453,0
0.1875,0.8125,7.5,0.01315421154270376,0
0.25,0.8125,7.5,0.01131545509441147,0
0.3125,0.8125,7.5,0.009327875655706332,0
0.375,0.8125,7.5,0.007715437834091114,0
0.4375,0.8125,7.5,0.00669737077054012,0
0.5,0.8125,7.5,0.006351996694536352,0
0.5625,0.8125,7.5,0.006697370770540151,0
0.625,0.8125,7.5,0.007715437834091139,0
0.6875,0.8125,7.5,0.009327875655706232,0
0.75,0.8125,7.5,0.0113154550944114,0
0.8125,0.8125,7.5,0.01315421154270372,0
0.875,0.8125,7.5,0.01371706717084534,0
0.9375,0.8125,7.5,0.01075883670024162,0
1,0.8125,7.5,8.425894701470903e-05,0
0,0.875,7.5,6.04936029849193e-05,0
0.0625,0.875,7.5,0.01055335851815704,0
0.125,0.875,7.5,0.01372837901666365,0
0.1875,0.875,7.5,0.01371706717084531,0
0.25,0.875,7.5,0.01255240662030562,0
0.3125,0.875,7.5,0.01119385416068339,0
0.375,0.875,7.5,0.0100697216453052,0
0.4375,0.875,7.5,0.009355144217486591,0
0.5,0.875,7.5,0.009112176337267391,0
0.5625,0.875,7.5,0.00935514421748661,0
0.625,0.875,7.5,0.01006972164530529,0
0.6875,0.875,7.5,0.0111938541606834,0
0.75,0.875,7.5,0.01255240662030562,0
0.8125,0.875,7.5,0.01371706717084533,0
0.875,0.875,7.5,0.01372837901666367,0
0.9375,0.875,7.5,0.01055335851815706,0
1,0.875,7.5,6.04936029849193e-05,0
0,0.9375,7.5,3.240728731334963e-05,0
0.0625,0.9375,7.5,0.008161732779739254,0
0.125,0.9375,7.5,0.01055335851815704,0
0.1875,0.9375,7.5,0.01075883670024157,0
0.25,0.9375,7.5,0.01021246183868602,0
0.3125,0.9375,7.5,0.009520594169845154,0
0.375,0.9375,7.5,0.008938027359024119,0
0.4375,0.9375,7.5,0.008565694821408978,0
0.5,0.9375,7.5,0.008438876292300876,0
0.5625,0.9375,7.5,0.008565694821408927,0
0.625,0.9375,7.5,0.008938027359024136,0
0.6875,0.9375,7.5,0.009520594169845164,0
0.75,0.9375,7.5,0.01021246183868601,0
0.8125,0.9375,7.5,0.01075883670024155,0
0.875,0.9375,7.5,0.01055335851815706,0
0.9375,0.9375,7.5,0.008161732779739262,0
1,0.9375,7.5,3.240728731334963e-05,0
0,1,7.5,0,0
0.0625,1,7.5,3.240728731334963e-05,0
0.125,1,7.5,6.04936029849193e-05,0
0.1875,1,7.5,8.425894701470903e-05,0
0.25,1,7.5,0.0001037033194027188,0
0.3125,1,7.5,0.0001188267201489486,0
0.375,1,7.5,0.0001296291492533985,0
0.4375,1,7.5,0.0001361106067160684,0
0.5,1,7.5,0.0001382710925369584,0
0.5625,1,7.5,0.0001361106067160684,0
0.625,1,7.5,0.0001296291492533985,0
0.6875,1,7.5,0.0001188267201489486,0
0.75,1,7.5,0.0001037033194027188,0
0.8125,1,7.5,8.425894701470903e-05,0
0.875,1,7.5,6.04936029849193e-05,0
0.9375,1,7.5,3.240728731334963e-05,0
1,1,7.5,0,0
0,0,10,0,0
0.0625,0,10,2.660152134520597e-06,0
0.125,0,10,4.965617317771781e-06,0
0.1875,0,10,6.916395549753552e-06,0
0.25,0,10,8.51248683046591e-06,0
0.3125,0,10,9.753891159908855e-06,0
0.375,0,10,1.064060853808239e-05,0
0.4375,0,10,1.117263896498651e-05,0
0.5,0,10,1.134998244062121e-05,0
0.5625,0,10,1.117263896498651e-05,0
0.625,0,10,1.064060853808239e-05,0
0.6875,0,10,9.753891159908855e-06,0
0.75,0,10,8.51248683046591e-06,0
0.8125,0,10,6.916395549753552e-06,0
0.875,0,10,4.965617317771781e-06,0
0.9375,0,10,2.660152134520597e-06,0
1,0,10,0,0
0,0.0625,10,2.660152134520597e-06,0
0.0625,0.0625,10,0.00705333954651209,0
0.125,0.0625,10,0.00874390157679269,0
0.1875,0.0625,10,0.008606914071939833,0
0.25,0.0625,10,0.007965919454102133,0
0.3125,0.0625,10,0.007315167570047182,0
0.375,0.0625,10,0.006821234137467195,0
0.4375,0.0625,10,0.006524860313328619,0
0.5,0.0625,10,0.006427048468133009,0
0.5625,0.0625,10,0.006524860313328633,0
0.625,0.0625,10,0.006821234137467268,0
0.6875,0.0625,10,0.007315167570047124,0
0.75,0.0625,10,0.007965919454102105,0
0.8125,0.0625,10,0.008606914071939819,0
0.875,0.0625,10,0.008743901576792702,0
0.9375,0.0625,10,0.007053339546512096,0
1,0.0625,10,2.660152134520597e-06,0
0,0.125,10,4.965617317771781e-06,0
0.0625,0.125,10,0.008743901576792702,0
0.125,0.125,10,0.01076213908226688,0
0.1875,0.125,10,0.01019905548939159,0
0.25,0.125,10,0.008913661925282777,0
0.3125,0.125,10,0.007670894419787109,0
0.375,0.125,10,0.006739433588988185,0
0.4375,0.125,10,0.006183097702838122,0
0.5,0.125,10,0.005999810867968561,0
0.5625,0.125,10,0.006183097702838116,0
0.625,0.125,10,0.006739433588988125,0
0.6875,0.125,10,0.007670894419786926,0
0.75,0.125,10,0.008913661925282718,0
0.8125,0.125,10,0.01019905548939156,0
0.875,0.125,10,0.0107621390822669,0
0.9375,0.125,10,0.008743901576792702,0
1,0.125,10,4.965617317771781e-06,0
0,0.1875,10,6.916395549753552e-06,0
0.0625,0.1875,10,0.008606914071939802,0
0.125,0.1875,10,0.0101990554893916,0
0.1875,0.1875,10,0.009016121525334889,0
0.25,0.1875,10,0.007099497701189534,0
0.3125,0.1875,10,0.005329962737643085,0
0.375,0.1875,10,0.00402161493888792,0
0.4375,0.1875,10,0.003244076198431849,0
0.5,0.1875,10,0.002988372904461003,0
0.5625,0.1875,10,0.003244076198431875,0
0.625,0.1875,10,0.004021614938887846,0
0.6875,0.1875,10,0.005329962737642961,0
0.75,0.1875,10,0.007099497701189478,0
0.8125,0.1875,10,0.009016121525334857,0
0.875,0.1875,10,0.01019905548939159,0
0.9375,0.1875,10,0.008606914071939795,0
1,0.1875,10,6.916395549753552e-06,0
0,0.25,10,8.51248683046591e-06,0
0.0625,0.25,10,0.007965919454102102,0
0.125,0.25,10,0.008913661925282708,0
0.1875,0.25,10,0.00709949770118937,0
0.25,0.25,10,0.004625928907804807,0
0.3125,0.25,10,0.002417095358111825,0
0.375,0.25,10,0.0008015886715802012,0
0.4375,0.25,10,-0.0001545624827365434,0
0.5,0.25,10,-0.0004685485689836173,0
0.5625,0.25,10,-0.0001545624827365924,0
0.625,0.25,10,0.0008015886715802401,0
0.6875,0.25,10,0.002417095358111717,0
0.75,0.25,10,0.004625928907804866,0
0.8125,0.25,10,0.007099497701189375,0
0.875,0.25,10,0.008913661925282694,0
0.9375,0.25,10,0.007965919454102082,0
1,0.25,10,8.51248683046591e-06,0
0,0.3125,10,9.753891159908855e-06,0
0.0625,0.3125,10,0.007315167570047266,0
0.125,0.3125,10,0.007670894419787162,0
0.1875,0.3125,10,0.005329962737642946,0
0.25,0.3125,10,0.002417095358111742,0
0.3125,0.3125,10,-0.0001286179174495676,0
0.375,0.3125,10,-0.001976663459425695,0
0.4375,0.3125,10,-0.003067318000454141,0
0.5,0.3125,10,-0.003425114135723042,0
0.5625,0.3125,10,-0.003067318000454173,0
0.625,0.3125,10,-0.001976663459425597,0
0.6875,0.3125,10,-0.0001286179174494615,0
0.75,0.3125,10,0.002417095358111917,0
0.8125,0.3125,10,0.005329962737643079,0
0.875,0.3125,10,0.007670894419787177,0
0.9375,0.3125,10,0.007315167570047233,0
1,0.3125,10,9.753891159908855e-06,0
0,0.375,10,1.064060853808239e-05,0
0.0625,0.375,10,0.006821234137467338,0
0.125,0.375,10,0.006739433588988254,0
0.1875,0.375,10,0.004021614938887865,0
0.25,0.375,10,0.0008015886715800311,0
0.3125,0.375,10,-0.001976663459425864,0
0.375,0.375,10,-0.003984253989792304,0
0.4375,0.375,10,-0.00516697207294752,0
0.5,0.375,10,-0.005554733604794292,0
0.5625,0.375,10,-0.005166972072947445,0
0.625,0.375,10,-0.003984253989792068,0
0.6875,0.375,10,-0.001976663459425619,0
0.75,0.375,10,0.0008015886715802536,0
0.8125,0.375,10,0.004021614938888095,0
0.875,0.375,10,0.00673943358898834,0
0.9375,0.375,10,0.006821234137467375,0
1,0.375,10,1.064060853808239e-05,0
0,0.4375,10,1.117263896498651e-05,0
0.0625,0.4375,10,0.006524860313328707,0
0.125,0.4375,10,0.00618309770283818,0
0.1875,0.4375,10,0.003244076198431825,0
0.25,0.4375,10,-0.000154562482736656,0
0.3125,0.4375,10,-0.003067318000454219,0
0.375,0.4375,10,-0.005166972072947544,0
